query,intent,product_id
Can I get TheLovely Women & Plus Front and Back Reversible Spaghetti Strap Flowy Cami Tank Tops in other sizes or colors?,check_variations,435835263
Can I get Women's Vanity Fair 75201 Nearly Invisible Full Coverage Underwire Bra (Black 40C) in other sizes or colors?,check_variations,512809025
Can I still buy Women's Vanity Fair 75201 Nearly Invisible Full Coverage Underwire Bra (Black 40C) today?,check_stock,512809025
Can I still buy SONGMICS 3-Tier Shoe Rack with Shelves for Closet Entryway Black today?,check_stock,2138573500
"Can I order Bare Home Cozy Fleece Sheet Set - Extra Plush Polar Fleece - Deep Pocket - Split King, Black online and pick it up here?",get_delivery_options,5292666872
"What is the price of Amay 800TC Organic Cotton Twin XL Size Fitted Sheet ( 39X80 ) Fits Mattress Upto 21 inches Deep Pocket, Ivory Solid?",check_price_offer,1612728569
"Is there a shipment incoming for Fresh Roasted Coffee, Indian Monsoon Water Decaf Coffee, Medium-Dark Roast Whole Bean, 80 oz?",check_restock_status,306465658
Where is the clearance area?,check_clearance_section,
Can I pay with a gift card?,get_payment_options,
Do you have Ruimatai Women's Plus Size Elastic Waist Guipure Lace Hem Solid Shorts in a different size?,check_variations,640096014
Where can I find Feather & Stitch 2 Piece Pillowcase Set Standard Size White 100% Cotton Damask Stripe Pillow Cases 500 Thread Count 20x30 Inches Ultra Soft Luxury Sateen Weave Bed Pillow Covers?,find_product_location,1097677016
"Do you provide shipping for Uvplove Women's Summer Loose Casual Short Sleeve Chiffon Top T-Shirt Blouse,Grey,M?",get_delivery_options,5155882858
"How long is the warranty on Grande Cosmetics GrandeLash MD Eyelash Formula, 2mL (New Packaging)?",get_warranty_info,908232424
Where is the clearance area?,check_clearance_section,
"Are there any discounts on bootcut, womens activewear, loungewear?",check_price_offer,1897403279
Is price matching allowed?,get_price_match_policy,
"Is there a warranty for Vulcanodon Mens Pajama Set 100% Cotton, Long Sleeve Button Down PJ Set for Men Plaid Men's Sleepwear(Red Blue-Plaid, Large)?",get_warranty_info,5155961106
"Are there alternatives to Uvplove Women's Summer Loose Casual Short Sleeve Chiffon Top T-Shirt Blouse,Grey,M?",check_variations,5155882858
"Do you have dining chairs, swivel chairs, set of 4 here?",find_product_location,5295270812
Can I order Women's Vanity Fair 75201 Nearly Invisible Full Coverage Underwire Bra (Black 40C) online and pick it up here?,get_delivery_options,512809025
"Is the NELEUS Mens Running Tank Top Dry Fit Y-Back Athletic Workout Tank Tops 3 Pack,Purple+Pink+White,US Size L on sale right now?",check_price_offer,3795586746
"Can I get Caroma Electric Scooter for Adult, 30Miles Range&amp;20Mph Power by 20""Off-Road Tire&amp;Height Adjustable Seat, Foldable Scooter E Bike for Mountains, Snow, Road, Black in other sizes or colors?",check_variations,5439347407
Can I pay with a gift card?,get_payment_options,
"Are there any discounts on oral care, breath spray, hygiene?",check_price_offer,362341632
Can I get Amay 800 Thread Count 100% Organic Cotton Grand King/Super King Size 1PC Flat Sheet (110x125 ) Royal Blue Striped in other sizes or colors?,check_variations,3099936296
Is there a shipment incoming for Demotime Men's Polo Shirts Casual Button-Down Shirts Short Sleeve Polo Shirts Blue L V Neck T Shirts Big and Tall Golf Solid Classic Stylish Tops?,check_restock_status,5702523237
Is Ruimatai Women's Plus Size Elastic Waist Guipure Lace Hem Solid Shorts in stock?,check_stock,640096014
Can I still buy Amay 800TC Organic Cotton Alaska King Size Fitted Sheet ( 108X108 ) Fits Mattress Upto 12 -15 inches Light Blue Stripe today?,check_stock,3475370853
How long is the warranty on Georgia Giant Work Boot Size 10.5(W)?,get_warranty_info,17245067
Where is the Mens Slim Fit Jeans section?,find_product_location,871530694
"Is Mellanni Sheet Set Hotel Luxury Brushed Microfiber, Deep Pocket Sheet, 3 Piece Twin Ivory coming back in stock soon?",check_restock_status,6126862324
"How long is the warranty on Bare Home Cozy Fleece Sheet Set - Extra Plush Polar Fleece - Deep Pocket - Split King, Black?",get_warranty_info,5292666872
Is there a promotion for Aiyino Women's High Waist Yoga Pants Tummy Control Slimming Booty Leggings Workout Running Butt Lift Tights?,check_price_offer,1341833689
Do you accept multiple payment methods?,get_payment_options,
What is the warranty coverage for Laura Mercier Caviar Stick Eye Color Sugar Frost 1.64g/0.05oz?,get_warranty_info,173530386
Where can I get some Shop All Patio Furniture?,find_product_location,5295270812
How many Cooling Sheets do you have?,check_stock,3475370853
What is the warranty coverage for Amay 800 Thread Count 100% Organic Cotton Short Queen Size 1PC Flat Sheet (90x102 ) Pink Striped?,get_warranty_info,2363655537
Is price matching allowed?,get_price_match_policy,
"Can I get J. Adams Camila Sandals for Women, Square Open Toe Strappy Mid Block Heels, Elegant &amp; Comfortable, Perfect for Weddings in other sizes or colors?",check_variations,1017487270
Do you have Amay 800 Thread Count 100% Organic Cotton Grand King/Super King Size 1PC Flat Sheet (110x125 ) Royal Blue Striped in a different size?,check_variations,3099936296
Do you accept multiple payment methods?,get_payment_options,
Where can I get some Mens Slim Fit Jeans?,find_product_location,871530694
What is the price of Amay 800 Thread Count 100% Organic Cotton Short Queen Size 1PC Flat Sheet (90x102 ) Pink Striped?,check_price_offer,2363655537
Where is the clearance area?,check_clearance_section,
Can I pay with a gift card?,get_payment_options,
Do you price match other retailers?,get_price_match_policy,
How much does Feather & Stitch 2 Piece Pillowcase Set Standard Size White 100% Cotton Damask Stripe Pillow Cases 500 Thread Count 20x30 Inches Ultra Soft Luxury Sateen Weave Bed Pillow Covers cost?,check_price_offer,1097677016
Is there a clearance section in this store?,check_clearance_section,
Where is the clearance area?,check_clearance_section,
Is there a shipment incoming for LifeStride Womens Deja Vu Skimmers - Medium & Wide Width?,check_restock_status,944207748
Do you carry different models of a.Jesdani Women's Cardigan Classic Casual Lightweight Knit Cardigan Sweaters S-XXL?,check_variations,5184785010
"How long is the warranty on FY24 Valentine's Day Holiday Deals! itsun Lingerie Sets for Women Sexy Plus Size, Women Sexy Lace Lingerie Set Strappy Bra and Panty Set Two Piece Crotchless Lingerie White?",get_warranty_info,1507001378
Is there a promotion for MOSHU Summer Womens Tank Tops U Neck Casual Flowy Sleeveless Shirts for Women?,check_price_offer,5219131585
Can I pay with a gift card?,get_payment_options,
When do you expect more Upholstered Headboards?,check_restock_status,293084792
"When will Solaray Food Carotene, Vitamin A as Beta Carotene 25000IU | Carotenoids for Healthy Skin &amp; Eyes, Antioxidant Activity &amp; Immune System Support | 200ct be restocked?",check_restock_status,179112912
"Do you provide shipping for SmartMouth Original Activated Breath Rinse 16 oz, Adult?",get_delivery_options,5062553620
Where can I find Newborn Baby Girl Summer Clothes Ribbed Strap Romper Bodysuit + Drawstring Shorts Pink 18-24 Months?,find_product_location,790957653
"Are there home decor, furniture, velvet left on the shelf?",check_stock,2834781358
Do you deliver Ruimatai Women's Plus Size Elastic Waist Guipure Lace Hem Solid Shorts to my home?,get_delivery_options,640096014
Where is the clearance area?,check_clearance_section,
"Is home delivery available for Scoop Women’s V-Neck Top with Volume Sleeves, Sizes XS-XXL?",get_delivery_options,5291664103
"Do you have Rest Haven Upholstered Square Tufted Headboard, Full, Charcoal in a different size?",check_variations,293084792
Does a.Jesdani Women's Cardigan Classic Casual Lightweight Knit Cardigan Sweaters S-XXL come with a warranty?,get_warranty_info,5184785010
Are there other colors available for LifeStride Womens Deja Vu Skimmers - Medium & Wide Width?,check_variations,944207748
Do you have Men's The Little Mermaid Vintage Characters  Graphic Tee Turquoise Medium in a different size?,check_variations,781490570
Where is the Bedding Sets section?,find_product_location,668480724
"Are there any discounts on raw denim, mens apparel, mens fashion?",check_price_offer,871530694
"Are there casual, workwear, cardigan left on the shelf?",check_stock,5184785010
How does your return window work?,get_return_policy,
"Is there a promotion for AUSTUFF Swivel Bar Stools Set of 2 Velvet Barstools for Kitchen Island (30"", Blue)?",check_price_offer,2834781358
"Are there slim fit, pants, clothing left on the shelf?",check_stock,1774083175
Can you tell me the restock date for a.Jesdani Women's Cardigan Classic Casual Lightweight Knit Cardigan Sweaters S-XXL?,check_restock_status,5184785010
Do you accept multiple payment methods?,get_payment_options,
Can you tell me the restock date for Feather & Stitch 2 Piece Pillowcase Set Standard Size White 100% Cotton Damask Stripe Pillow Cases 500 Thread Count 20x30 Inches Ultra Soft Luxury Sateen Weave Bed Pillow Covers?,check_restock_status,1097677016
What is your return policy?,get_return_policy,
"Can I still buy Uvplove Women's Summer Loose Casual Short Sleeve Chiffon Top T-Shirt Blouse,Grey,M today?",check_stock,5155882858
Is price matching allowed?,get_price_match_policy,
Is home delivery available for 100% Cotton King Percale Duvet Set (3 Piece) Blue Distress Tile Print by Simply Put?,get_delivery_options,161657830
Where is the clearance area?,check_clearance_section,
"Can I still buy Caroma Electric Scooter for Adult, 30Miles Range&amp;20Mph Power by 20""Off-Road Tire&amp;Height Adjustable Seat, Foldable Scooter E Bike for Mountains, Snow, Road, Black today?",check_stock,5439347407
Can you tell me about store clearance deals?,check_clearance_section,
"Do you have fitted sheet, 800tc, blue stripe here?",find_product_location,3475370853
When do you expect more Cooling Sheets?,check_restock_status,1612728569
Can I track my order for Amay 800 Thread Count 100% Organic Cotton Grand King/Super King Size 1PC Flat Sheet (110x125 ) Royal Blue Striped?,get_delivery_options,3099936296
"Can I track my order for Women & Plus Cotton High Waist Full Length Cotton Workout Leggings (BLACK/CHARCOAL, M)?",get_delivery_options,531529503
"Are there twin xl, organic cotton, cooling sheets left on the shelf?",check_stock,1612728569
"Are there any discounts on compass, nordic, jewelry?",check_price_offer,5809585615
"Is Amay 100% Cotton 600-Thread Count 4-PCs Sheet Set Easily Fit upto 21 Inch Deep Pockets Solid California King, White in stock?",check_stock,2785607950
Do you carry different models of SONGMICS 3-Tier Shoe Rack with Shelves for Closet Entryway Black?,check_variations,2138573500
Do you price match other retailers?,get_price_match_policy,
"Can you tell me the restock date for Grande Cosmetics GrandeLash MD Eyelash Formula, 2mL (New Packaging)?",check_restock_status,908232424
"Do you have 3-pack, dry fit, mens activewear available?",check_stock,3795586746
How does your return window work?,get_return_policy,
"Are there alternatives to Exclusivo Mezcla Bed Quilt Set Twin Size for All Seasons, Stitched Pattern Quilted Bedspread/ Bedding Set/ Coverlet with 1 Pillow sham, Lightweight and Soft, Turquoise?",check_variations,668480724
Is there a warranty for LifeStride Womens Deja Vu Skimmers - Medium & Wide Width?,get_warranty_info,944207748
"How much does Rest Haven Upholstered Square Tufted Headboard, Full, Charcoal cost?",check_price_offer,293084792
Where can I find FaithHeart Nordic Viking Vegvisir Pirate Compass Ring for Men Solid Rune Band Rings Black Stainless Steel Jewelry Punk Valknut Protection Amulet Gift for Rappers Size 7?,find_product_location,5809585615
"Can I track my order for Grande Cosmetics GrandeLash MD Eyelash Formula, 2mL (New Packaging)?",get_delivery_options,908232424
"Do you have all seasons, twin size, coverlet available?",check_stock,668480724
Do you accept multiple payment methods?,get_payment_options,
"Is the Bare Home Cozy Fleece Sheet Set - Extra Plush Polar Fleece - Deep Pocket - Split King, Black on sale right now?",check_price_offer,5292666872
Do you carry different models of Casual Nights Women's Zipper Front House Dress Sleeveless Seersucker Housecoat Duster Lounger?,check_variations,831123723
"Do you provide shipping for Simply Silver Mint Breath Spray - For Dry Mouth and Freshening, All Natural, Fluoride Free, 2 Fl Oz?",get_delivery_options,362341632
"Is there a shipment incoming for Women & Plus Cotton High Waist Full Length Cotton Workout Leggings (BLACK/CHARCOAL, M)?",check_restock_status,531529503
"Can I get Uvplove Women's Summer Loose Casual Short Sleeve Chiffon Top T-Shirt Blouse,Grey,M in other sizes or colors?",check_variations,5155882858
Is home delivery available for FaithHeart Nordic Viking Vegvisir Pirate Compass Ring for Men Solid Rune Band Rings Black Stainless Steel Jewelry Punk Valknut Protection Amulet Gift for Rappers Size 7?,get_delivery_options,5809585615
